,index,Row ID,Order Date,Customer ID,Year,First Purchase,Order?,Prev Year?,Customer Classification,YoY Difference
2310,8916,8917.0,2020-09-05,CV-12805,2020,2020,1,1.0,Consistent,0.0
2311,8917,8918.0,2020-09-05,CV-12805,2020,2020,1,1.0,Consistent,0.0
2312,8918,8919.0,2020-09-05,CV-12805,2020,2020,1,1.0,Consistent,0.0
2313,110,111.0,2021-12-25,CV-12805,2021,2020,1,1.0,Consistent,51.0
2314,439,440.0,2021-01-20,CV-12805,2021,2020,1,1.0,Consistent,0.0
2315,3097,3098.0,2021-04-27,CV-12805,2021,2020,1,1.0,Consistent,0.0
2316,3098,3099.0,2021-04-27,CV-12805,2021,2020,1,1.0,Consistent,0.0
2317,5387,5388.0,2021-02-18,CV-12805,2021,2020,1,1.0,Consistent,0.0
2318,5388,5389.0,2021-02-18,CV-12805,2021,2020,1,1.0,Consistent,0.0
2319,5389,5390.0,2021-02-18,CV-12805,2021,2020,1,1.0,Consistent,0.0
2320,6153,6154.0,2021-04-20,CV-12805,2021,2020,1,1.0,Consistent,0.0
2321,6154,6155.0,2021-04-20,CV-12805,2021,2020,1,1.0,Consistent,0.0
2322,6155,6156.0,2021-04-20,CV-12805,2021,2020,1,1.0,Consistent,0.0
2323,6156,6157.0,2021-04-20,CV-12805,2021,2020,1,1.0,Consistent,0.0
2324,7659,7660.0,2021-01-06,CV-12805,2021,2020,1,1.0,Consistent,0.0
2325,8385,8386.0,2021-04-09,CV-12805,2021,2020,1,1.0,Consistent,0.0
2326,488,489.0,2018-09-06,CW-11905,2018,2018,1,,New,1732.0
2327,489,490.0,2018-09-06,CW-11905,2018,2018,1,1.0,Consistent,0.0
2328,490,491.0,2018-09-06,CW-11905,2018,2018,1,1.0,Consistent,0.0
2329,2036,2037.0,2019-01-23,CW-11905,2019,2018,1,1.0,Consistent,-205.0
2330,2037,2038.0,2019-01-23,CW-11905,2019,2018,1,1.0,Consistent,0.0
2331,7747,7748.0,2019-05-31,CW-11905,2019,2018,1,1.0,Consistent,0.0
2332,6772,6773.0,2020-04-11,CW-11905,2020,2018,1,1.0,Consistent,281.0
2333,6773,6774.0,2020-04-11,CW-11905,2020,2018,1,1.0,Consistent,0.0
2334,6774,6775.0,2020-04-11,CW-11905,2020,2018,1,1.0,Consistent,0.0
2335,7820,7821.0,2021-08-12,CW-11905,2021,2018,1,1.0,Consistent,430.0
2336,8335,8336.0,2021-05-13,CW-11905,2021,2018,1,1.0,Consistent,0.0
2337,3141,3142.0,2018-12-12,CY-12745,2018,2018,1,,New,-506.0
2338,4965,4966.0,2019-05-25,CY-12745,2019,2018,1,1.0,Consistent,-205.0
2339,6975,6976.0,2019-06-28,CY-12745,2019,2018,1,1.0,Consistent,0.0
2340,6976,6977.0,2019-06-28,CY-12745,2019,2018,1,1.0,Consistent,0.0
2341,1087,1088.0,2020-08-15,CY-12745,2020,2018,1,1.0,Consistent,281.0
2342,1088,1089.0,2020-08-15,CY-12745,2020,2018,1,1.0,Consistent,0.0
2343,5353,5354.0,2020-03-09,CY-12745,2020,2018,1,1.0,Consistent,0.0
2344,7826,7827.0,2021-10-31,CY-12745,2021,2018,1,1.0,Consistent,430.0
2345,7827,7828.0,2021-10-31,CY-12745,2021,2018,1,1.0,Consistent,0.0
2346,9336,9337.0,2021-09-16,CY-12745,2021,2018,1,1.0,Consistent,0.0
2347,9833,9834.0,2021-09-14,CY-12745,2021,2018,1,1.0,Consistent,0.0
2348,1489,1490.0,2018-11-29,Co-12640,2018,2018,1,,New,-506.0
2349,2966,2967.0,2018-12-27,Co-12640,2018,2018,1,1.0,Consistent,0.0
2350,2967,2968.0,2018-12-27,Co-12640,2018,2018,1,1.0,Consistent,0.0
2351,8145,8146.0,2018-06-20,Co-12640,2018,2018,1,1.0,Consistent,0.0
2352,8146,8147.0,2018-06-20,Co-12640,2018,2018,1,1.0,Consistent,0.0
2353,4643,4644.0,2019-02-08,Co-12640,2019,2018,1,1.0,Consistent,-205.0
2354,4644,4645.0,2019-02-08,Co-12640,2019,2018,1,1.0,Consistent,0.0
2355,1900,1901.0,2020-06-29,Co-12640,2020,2018,1,1.0,Consistent,281.0
2356,10195,,,Co-12640,2021,2018,0,1.0,Sleeping,430.0
2357,1748,1749.0,2018-04-25,DA-13450,2018,2018,1,,New,-506.0
2358,1749,1750.0,2018-04-25,DA-13450,2018,2018,1,1.0,Consistent,0.0
2359,5853,5854.0,2018-10-09,DA-13450,2018,2018,1,1.0,Consistent,0.0
2360,9620,9621.0,2018-09-26,DA-13450,2018,2018,1,1.0,Consistent,0.0
2361,9621,9622.0,2018-09-26,DA-13450,2018,2018,1,1.0,Consistent,0.0
2362,9622,9623.0,2018-09-26,DA-13450,2018,2018,1,1.0,Consistent,0.0
2363,10221,,,DA-13450,2019,2018,0,1.0,Sleeping,-205.0
2364,10222,,,DA-13450,2020,2018,0,0.0,,281.0
2365,1845,1846.0,2021-12-01,DA-13450,2021,2018,1,0.0,Returning,430.0
2366,1846,1847.0,2021-12-01,DA-13450,2021,2018,1,1.0,Consistent,0.0
2367,2529,2530.0,2018-10-24,DB-12910,2018,2018,1,,New,-506.0
2368,10275,,,DB-12910,2019,2018,0,1.0,Sleeping,-205.0
2369,3567,3568.0,2020-09-09,DB-12910,2020,2018,1,0.0,Returning,281.0
2370,5642,5643.0,2020-01-04,DB-12910,2020,2018,1,1.0,Consistent,0.0
2371,7871,7872.0,2020-03-10,DB-12910,2020,2018,1,1.0,Consistent,0.0
2372,7872,7873.0,2020-03-10,DB-12910,2020,2018,1,1.0,Consistent,0.0
2373,7873,7874.0,2020-03-10,DB-12910,2020,2018,1,1.0,Consistent,0.0
2374,7874,7875.0,2020-03-10,DB-12910,2020,2018,1,1.0,Consistent,0.0
2375,2512,2513.0,2021-02-12,DB-12910,2021,2018,1,1.0,Consistent,430.0
2376,2901,2902.0,2021-11-09,DB-12910,2021,2018,1,1.0,Consistent,0.0
2377,3088,3089.0,2021-03-31,DB-12910,2021,2018,1,1.0,Consistent,0.0
2378,3089,3090.0,2021-03-31,DB-12910,2021,2018,1,1.0,Consistent,0.0
2379,7013,7014.0,2021-09-12,DB-12910,2021,2018,1,1.0,Consistent,0.0
2380,5550,5551.0,2018-12-11,DB-12970,2018,2018,1,,New,-506.0
2381,5551,5552.0,2018-12-11,DB-12970,2018,2018,1,1.0,Consistent,0.0
2382,5552,5553.0,2018-12-11,DB-12970,2018,2018,1,1.0,Consistent,0.0
2383,5553,5554.0,2018-12-11,DB-12970,2018,2018,1,1.0,Consistent,0.0
2384,5554,5555.0,2018-12-11,DB-12970,2018,2018,1,1.0,Consistent,0.0
2385,9952,9953.0,2019-12-14,DB-12970,2019,2018,1,1.0,Consistent,-205.0
2386,9953,9954.0,2019-12-14,DB-12970,2019,2018,1,1.0,Consistent,0.0
2387,9954,9955.0,2019-12-14,DB-12970,2019,2018,1,1.0,Consistent,0.0
2388,9955,9956.0,2019-12-14,DB-12970,2019,2018,1,1.0,Consistent,0.0
2389,6761,6762.0,2020-07-24,DB-12970,2020,2018,1,1.0,Consistent,281.0
2390,7395,7396.0,2020-12-25,DB-12970,2020,2018,1,1.0,Consistent,0.0
2391,7396,7397.0,2020-12-25,DB-12970,2020,2018,1,1.0,Consistent,0.0
2392,3631,3632.0,2021-03-05,DB-12970,2021,2018,1,1.0,Consistent,430.0
2393,3632,3633.0,2021-03-05,DB-12970,2021,2018,1,1.0,Consistent,0.0
2394,157,158.0,2018-01-03,DB-13060,2018,2018,1,,New,-506.0
2395,1180,1181.0,2018-06-21,DB-13060,2018,2018,1,1.0,Consistent,0.0
2396,1181,1182.0,2018-06-21,DB-13060,2018,2018,1,1.0,Consistent,0.0
2397,10019,,,DB-13060,2019,2018,0,1.0,Sleeping,-205.0
2398,433,434.0,2020-06-06,DB-13060,2020,2018,1,0.0,Returning,281.0
2399,6473,6474.0,2020-03-18,DB-13060,2020,2018,1,1.0,Consistent,0.0
2400,902,903.0,2021-09-15,DB-13060,2021,2018,1,1.0,Consistent,430.0
2401,6712,6713.0,2021-12-14,DB-13060,2021,2018,1,1.0,Consistent,0.0
2402,6713,6714.0,2021-12-14,DB-13060,2021,2018,1,1.0,Consistent,0.0
2403,6714,6715.0,2021-12-14,DB-13060,2021,2018,1,1.0,Consistent,0.0
2404,6715,6716.0,2021-12-14,DB-13060,2021,2018,1,1.0,Consistent,0.0
2405,9990,9991.0,2021-02-26,DB-13060,2021,2018,1,1.0,Consistent,0.0
2406,9991,9992.0,2021-02-26,DB-13060,2021,2018,1,1.0,Consistent,0.0
2407,9992,9993.0,2021-02-26,DB-13060,2021,2018,1,1.0,Consistent,0.0
2408,796,797.0,2019-12-24,DB-13120,2019,2019,1,,New,-2027.0
2409,797,798.0,2019-12-24,DB-13120,2019,2019,1,1.0,Consistent,0.0
2410,798,799.0,2019-12-24,DB-13120,2019,2019,1,1.0,Consistent,0.0
2411,1737,1738.0,2019-03-09,DB-13120,2019,2019,1,1.0,Consistent,0.0
2412,1738,1739.0,2019-03-09,DB-13120,2019,2019,1,1.0,Consistent,0.0
2413,1739,1740.0,2019-03-09,DB-13120,2019,2019,1,1.0,Consistent,0.0
2414,3991,3992.0,2019-01-05,DB-13120,2019,2019,1,1.0,Consistent,0.0
2415,3992,3993.0,2019-01-05,DB-13120,2019,2019,1,1.0,Consistent,0.0
2416,3993,3994.0,2019-01-05,DB-13120,2019,2019,1,1.0,Consistent,0.0
2417,7649,7650.0,2019-12-27,DB-13120,2019,2019,1,1.0,Consistent,0.0
2418,7650,7651.0,2019-12-27,DB-13120,2019,2019,1,1.0,Consistent,0.0
2419,8195,8196.0,2019-06-12,DB-13120,2019,2019,1,1.0,Consistent,0.0
2420,10033,,,DB-13120,2020,2019,0,1.0,Sleeping,-20.0
2421,236,237.0,2021-12-11,DB-13120,2021,2019,1,0.0,Returning,154.0
2422,8640,8641.0,2021-12-01,DB-13120,2021,2019,1,1.0,Consistent,0.0
2423,519,520.0,2019-03-22,DB-13210,2019,2019,1,,New,-134.0
2424,520,521.0,2019-03-22,DB-13210,2019,2019,1,1.0,Consistent,0.0
2425,521,522.0,2019-03-22,DB-13210,2019,2019,1,1.0,Consistent,0.0
2426,816,817.0,2020-09-15,DB-13210,2020,2019,1,1.0,Consistent,-20.0
2427,3158,3159.0,2020-03-26,DB-13210,2020,2019,1,1.0,Consistent,0.0
2428,3159,3160.0,2020-03-26,DB-13210,2020,2019,1,1.0,Consistent,0.0
2429,3486,3487.0,2020-11-30,DB-13210,2020,2019,1,1.0,Consistent,0.0
2430,3687,3688.0,2020-05-20,DB-13210,2020,2019,1,1.0,Consistent,0.0
2431,5467,5468.0,2020-09-06,DB-13210,2020,2019,1,1.0,Consistent,0.0
2432,7590,7591.0,2020-05-09,DB-13210,2020,2019,1,1.0,Consistent,0.0
2433,7591,7592.0,2020-05-09,DB-13210,2020,2019,1,1.0,Consistent,0.0
2434,7592,7593.0,2020-05-09,DB-13210,2020,2019,1,1.0,Consistent,0.0
2435,7593,7594.0,2020-05-09,DB-13210,2020,2019,1,1.0,Consistent,0.0
2436,1966,1967.0,2021-12-21,DB-13210,2021,2019,1,1.0,Consistent,154.0
2437,1967,1968.0,2021-12-21,DB-13210,2021,2019,1,1.0,Consistent,0.0
2438,1968,1969.0,2021-12-21,DB-13210,2021,2019,1,1.0,Consistent,0.0
2439,3650,3651.0,2021-09-12,DB-13210,2021,2019,1,1.0,Consistent,0.0
2440,3651,3652.0,2021-09-12,DB-13210,2021,2019,1,1.0,Consistent,0.0
2441,3652,3653.0,2021-09-12,DB-13210,2021,2019,1,1.0,Consistent,0.0
2442,3653,3654.0,2021-09-12,DB-13210,2021,2019,1,1.0,Consistent,0.0
2443,5280,5281.0,2021-07-10,DB-13210,2021,2019,1,1.0,Consistent,0.0
2444,1543,1544.0,2018-04-02,DB-13270,2018,2018,1,,New,1387.0
2445,1544,1545.0,2018-04-02,DB-13270,2018,2018,1,1.0,Consistent,0.0
2446,2922,2923.0,2019-11-30,DB-13270,2019,2018,1,1.0,Consistent,-205.0
2447,4765,4766.0,2019-04-24,DB-13270,2019,2018,1,1.0,Consistent,0.0
2448,6184,6185.0,2020-11-12,DB-13270,2020,2018,1,1.0,Consistent,281.0
2449,6467,6468.0,2020-02-12,DB-13270,2020,2018,1,1.0,Consistent,0.0
2450,6468,6469.0,2020-02-12,DB-13270,2020,2018,1,1.0,Consistent,0.0
2451,6469,6470.0,2020-02-12,DB-13270,2020,2018,1,1.0,Consistent,0.0
2452,9716,9717.0,2020-12-08,DB-13270,2020,2018,1,1.0,Consistent,0.0
2453,2073,2074.0,2021-07-11,DB-13270,2021,2018,1,1.0,Consistent,430.0
2454,2074,2075.0,2021-07-11,DB-13270,2021,2018,1,1.0,Consistent,0.0
2455,9286,9287.0,2021-06-19,DB-13270,2021,2018,1,1.0,Consistent,0.0
2456,9287,9288.0,2021-06-19,DB-13270,2021,2018,1,1.0,Consistent,0.0
2457,7867,7868.0,2018-11-19,DB-13360,2018,2018,1,,New,-506.0
2458,8275,8276.0,2019-06-26,DB-13360,2019,2018,1,1.0,Consistent,-205.0
2459,4647,4648.0,2020-04-26,DB-13360,2020,2018,1,1.0,Consistent,281.0
2460,9342,9343.0,2020-03-13,DB-13360,2020,2018,1,1.0,Consistent,0.0
2461,6378,6379.0,2021-10-04,DB-13360,2021,2018,1,1.0,Consistent,430.0
2462,6379,6380.0,2021-10-04,DB-13360,2021,2018,1,1.0,Consistent,0.0
2463,3529,3530.0,2019-09-17,DB-13405,2019,2019,1,,New,-2027.0
2464,6660,6661.0,2019-08-08,DB-13405,2019,2019,1,1.0,Consistent,0.0
2465,6661,6662.0,2019-08-08,DB-13405,2019,2019,1,1.0,Consistent,0.0
2466,6662,6663.0,2019-08-08,DB-13405,2019,2019,1,1.0,Consistent,0.0
2467,10259,,,DB-13405,2020,2019,0,1.0,Sleeping,-20.0
2468,2231,2232.0,2021-06-26,DB-13405,2021,2019,1,0.0,Returning,154.0
2469,2450,2451.0,2021-03-17,DB-13405,2021,2019,1,1.0,Consistent,0.0
2470,2451,2452.0,2021-03-17,DB-13405,2021,2019,1,1.0,Consistent,0.0
2471,2452,2453.0,2021-03-17,DB-13405,2021,2019,1,1.0,Consistent,0.0
2472,2453,2454.0,2021-03-17,DB-13405,2021,2019,1,1.0,Consistent,0.0
2473,2454,2455.0,2021-03-17,DB-13405,2021,2019,1,1.0,Consistent,0.0
2474,2455,2456.0,2021-03-17,DB-13405,2021,2019,1,1.0,Consistent,0.0
2475,2456,2457.0,2021-03-17,DB-13405,2021,2019,1,1.0,Consistent,0.0
2476,2457,2458.0,2021-03-17,DB-13405,2021,2019,1,1.0,Consistent,0.0
2477,2458,2459.0,2021-03-17,DB-13405,2021,2019,1,1.0,Consistent,0.0
2478,2217,2218.0,2018-09-20,DB-13555,2018,2018,1,,New,1387.0
2479,5927,5928.0,2018-11-10,DB-13555,2018,2018,1,1.0,Consistent,0.0
2480,5928,5929.0,2018-11-10,DB-13555,2018,2018,1,1.0,Consistent,0.0
2481,9074,9075.0,2018-04-21,DB-13555,2018,2018,1,1.0,Consistent,0.0
2482,10255,,,DB-13555,2019,2018,0,1.0,Sleeping,-205.0
2483,10256,,,DB-13555,2020,2018,0,0.0,,281.0
2484,3656,3657.0,2021-08-09,DB-13555,2021,2018,1,0.0,Returning,430.0
2485,4668,4669.0,2021-06-05,DB-13555,2021,2018,1,1.0,Consistent,0.0
2486,4669,4670.0,2021-06-05,DB-13555,2021,2018,1,1.0,Consistent,0.0
2487,4670,4671.0,2021-06-05,DB-13555,2021,2018,1,1.0,Consistent,0.0
2488,7637,7638.0,2021-02-03,DB-13555,2021,2018,1,1.0,Consistent,0.0
2489,7638,7639.0,2021-02-03,DB-13555,2021,2018,1,1.0,Consistent,0.0
2490,7639,7640.0,2021-02-03,DB-13555,2021,2018,1,1.0,Consistent,0.0
2491,7640,7641.0,2021-02-03,DB-13555,2021,2018,1,1.0,Consistent,0.0
2492,8771,8772.0,2021-09-14,DB-13555,2021,2018,1,1.0,Consistent,0.0
2493,8772,8773.0,2021-09-14,DB-13555,2021,2018,1,1.0,Consistent,0.0
2494,3047,3048.0,2018-09-30,DB-13615,2018,2018,1,,New,-506.0
2495,334,335.0,2019-01-09,DB-13615,2019,2018,1,1.0,Consistent,-205.0
2496,335,336.0,2019-01-09,DB-13615,2019,2018,1,1.0,Consistent,0.0
2497,336,337.0,2019-01-09,DB-13615,2019,2018,1,1.0,Consistent,0.0
2498,5589,5590.0,2020-08-12,DB-13615,2020,2018,1,1.0,Consistent,281.0
2499,5590,5591.0,2020-08-12,DB-13615,2020,2018,1,1.0,Consistent,0.0
2500,5974,5975.0,2020-08-10,DB-13615,2020,2018,1,1.0,Consistent,0.0
2501,2675,2676.0,2021-11-27,DB-13615,2021,2018,1,1.0,Consistent,430.0
2502,2676,2677.0,2021-11-27,DB-13615,2021,2018,1,1.0,Consistent,0.0
2503,8441,8442.0,2021-06-05,DB-13615,2021,2018,1,1.0,Consistent,0.0
2504,8523,8524.0,2021-09-21,DB-13615,2021,2018,1,1.0,Consistent,0.0
2505,6323,6324.0,2018-06-17,DB-13660,2018,2018,1,,New,-506.0
2506,4568,4569.0,2019-08-11,DB-13660,2019,2018,1,1.0,Consistent,-205.0
2507,6341,6342.0,2020-12-31,DB-13660,2020,2018,1,1.0,Consistent,281.0
2508,1909,1910.0,2021-12-18,DB-13660,2021,2018,1,1.0,Consistent,430.0
2509,3390,3391.0,2021-03-25,DB-13660,2021,2018,1,1.0,Consistent,0.0
2510,9323,9324.0,2021-09-23,DB-13660,2021,2018,1,1.0,Consistent,0.0
2511,9324,9325.0,2021-09-23,DB-13660,2021,2018,1,1.0,Consistent,0.0
2512,9325,9326.0,2021-09-23,DB-13660,2021,2018,1,1.0,Consistent,0.0
2513,9765,9766.0,2021-02-28,DB-13660,2021,2018,1,1.0,Consistent,0.0
2514,9766,9767.0,2021-02-28,DB-13660,2021,2018,1,1.0,Consistent,0.0
2515,1355,1356.0,2018-05-07,DC-12850,2018,2018,1,,New,-506.0
2516,1356,1357.0,2018-05-07,DC-12850,2018,2018,1,1.0,Consistent,0.0
2517,2478,2479.0,2018-09-13,DC-12850,2018,2018,1,1.0,Consistent,0.0
2518,3575,3576.0,2019-03-19,DC-12850,2019,2018,1,1.0,Consistent,-205.0
2519,9129,9130.0,2020-03-24,DC-12850,2020,2018,1,1.0,Consistent,281.0
2520,9130,9131.0,2020-03-24,DC-12850,2020,2018,1,1.0,Consistent,0.0
2521,1269,1270.0,2021-04-06,DC-12850,2021,2018,1,1.0,Consistent,430.0
2522,2499,2500.0,2021-06-22,DC-12850,2021,2018,1,1.0,Consistent,0.0
2523,2822,2823.0,2021-09-18,DC-12850,2021,2018,1,1.0,Consistent,0.0
2524,2823,2824.0,2021-09-18,DC-12850,2021,2018,1,1.0,Consistent,0.0
2525,7897,7898.0,2021-08-13,DC-12850,2021,2018,1,1.0,Consistent,0.0
2526,7898,7899.0,2021-08-13,DC-12850,2021,2018,1,1.0,Consistent,0.0
2527,7899,7900.0,2021-08-13,DC-12850,2021,2018,1,1.0,Consistent,0.0
2528,7900,7901.0,2021-08-13,DC-12850,2021,2018,1,1.0,Consistent,0.0
2529,7901,7902.0,2021-08-13,DC-12850,2021,2018,1,1.0,Consistent,0.0
2530,7902,7903.0,2021-08-13,DC-12850,2021,2018,1,1.0,Consistent,0.0
2531,7903,7904.0,2021-08-13,DC-12850,2021,2018,1,1.0,Consistent,0.0
2532,8427,8428.0,2021-11-23,DC-12850,2021,2018,1,1.0,Consistent,0.0
2533,756,757.0,2018-12-29,DC-13285,2018,2018,1,,New,-506.0
2534,757,758.0,2018-12-29,DC-13285,2018,2018,1,1.0,Consistent,0.0
2535,8555,8556.0,2019-03-22,DC-13285,2019,2018,1,1.0,Consistent,-205.0
2536,8556,8557.0,2019-03-22,DC-13285,2019,2018,1,1.0,Consistent,0.0
2537,2340,2341.0,2020-10-11,DC-13285,2020,2018,1,1.0,Consistent,281.0
2538,1714,1715.0,2021-07-10,DC-13285,2021,2018,1,1.0,Consistent,430.0
2539,4318,4319.0,2021-07-12,DC-13285,2021,2018,1,1.0,Consistent,0.0
2540,5048,5049.0,2018-03-31,DD-13570,2018,2018,1,,New,-506.0
2541,5049,5050.0,2018-03-31,DD-13570,2018,2018,1,1.0,Consistent,0.0
2542,8968,8969.0,2018-12-30,DD-13570,2018,2018,1,1.0,Consistent,0.0
2543,10344,,,DD-13570,2019,2018,0,1.0,Sleeping,-205.0
2544,4106,4107.0,2020-08-22,DD-13570,2020,2018,1,0.0,Returning,281.0
2545,4137,4138.0,2021-11-19,DD-13570,2021,2018,1,1.0,Consistent,430.0
2546,5115,5116.0,2021-07-25,DD-13570,2021,2018,1,1.0,Consistent,0.0
2547,7392,7393.0,2021-02-05,DD-13570,2021,2018,1,1.0,Consistent,0.0
2548,7393,7394.0,2021-02-05,DD-13570,2021,2018,1,1.0,Consistent,0.0
2549,7394,7395.0,2021-02-05,DD-13570,2021,2018,1,1.0,Consistent,0.0
2550,4302,4303.0,2018-08-22,DE-13255,2018,2018,1,,New,-506.0
2551,6683,6684.0,2018-05-11,DE-13255,2018,2018,1,1.0,Consistent,0.0
2552,3425,3426.0,2019-09-24,DE-13255,2019,2018,1,1.0,Consistent,-205.0
2553,3426,3427.0,2019-09-24,DE-13255,2019,2018,1,1.0,Consistent,0.0
2554,4719,4720.0,2019-04-18,DE-13255,2019,2018,1,1.0,Consistent,0.0
2555,4720,4721.0,2019-04-18,DE-13255,2019,2018,1,1.0,Consistent,0.0
2556,1025,1026.0,2020-11-01,DE-13255,2020,2018,1,1.0,Consistent,281.0
2557,1026,1027.0,2020-11-01,DE-13255,2020,2018,1,1.0,Consistent,0.0
2558,1027,1028.0,2020-11-01,DE-13255,2020,2018,1,1.0,Consistent,0.0
2559,10142,,,DE-13255,2021,2018,0,1.0,Sleeping,430.0
2560,2723,2724.0,2018-04-10,DF-13135,2018,2018,1,,New,-506.0
2561,2724,2725.0,2018-04-10,DF-13135,2018,2018,1,1.0,Consistent,0.0
2562,7099,7100.0,2019-12-26,DF-13135,2019,2018,1,1.0,Consistent,-205.0
2563,8924,8925.0,2020-01-30,DF-13135,2020,2018,1,1.0,Consistent,281.0
2564,8925,8926.0,2020-01-30,DF-13135,2020,2018,1,1.0,Consistent,0.0
2565,8926,8927.0,2020-01-30,DF-13135,2020,2018,1,1.0,Consistent,0.0
2566,10290,,,DF-13135,2021,2018,0,1.0,Sleeping,430.0
2567,8388,8389.0,2018-01-11,DG-13300,2018,2018,1,,New,-506.0
2568,1050,1051.0,2019-03-07,DG-13300,2019,2018,1,1.0,Consistent,-205.0
2569,1051,1052.0,2019-03-07,DG-13300,2019,2018,1,1.0,Consistent,0.0
2570,1052,1053.0,2019-03-07,DG-13300,2019,2018,1,1.0,Consistent,0.0
2571,9392,9393.0,2019-10-25,DG-13300,2019,2018,1,1.0,Consistent,0.0
2572,7735,7736.0,2020-08-22,DG-13300,2020,2018,1,1.0,Consistent,281.0
2573,2660,2661.0,2021-11-28,DG-13300,2021,2018,1,1.0,Consistent,430.0
2574,2661,2662.0,2021-11-28,DG-13300,2021,2018,1,1.0,Consistent,0.0
2575,3398,3399.0,2018-11-21,DH-13075,2018,2018,1,,New,-506.0
2576,3399,3400.0,2018-11-21,DH-13075,2018,2018,1,1.0,Consistent,0.0
2577,3400,3401.0,2018-11-21,DH-13075,2018,2018,1,1.0,Consistent,0.0
2578,3401,3402.0,2018-11-21,DH-13075,2018,2018,1,1.0,Consistent,0.0
2579,3702,3703.0,2019-06-13,DH-13075,2019,2018,1,1.0,Consistent,-205.0
2580,3703,3704.0,2019-06-13,DH-13075,2019,2018,1,1.0,Consistent,0.0
2581,3704,3705.0,2019-06-13,DH-13075,2019,2018,1,1.0,Consistent,0.0
2582,3705,3706.0,2019-06-13,DH-13075,2019,2018,1,1.0,Consistent,0.0
2583,8501,8502.0,2019-01-03,DH-13075,2019,2018,1,1.0,Consistent,0.0
2584,8502,8503.0,2019-01-03,DH-13075,2019,2018,1,1.0,Consistent,0.0
2585,9923,9924.0,2019-03-20,DH-13075,2019,2018,1,1.0,Consistent,0.0
2586,9924,9925.0,2019-03-20,DH-13075,2019,2018,1,1.0,Consistent,0.0
2587,9925,9926.0,2019-03-20,DH-13075,2019,2018,1,1.0,Consistent,0.0
2588,9926,9927.0,2019-03-20,DH-13075,2019,2018,1,1.0,Consistent,0.0
2589,9927,9928.0,2019-03-20,DH-13075,2019,2018,1,1.0,Consistent,0.0
2590,4703,4704.0,2020-06-24,DH-13075,2020,2018,1,1.0,Consistent,281.0
2591,5739,5740.0,2021-03-28,DH-13075,2021,2018,1,1.0,Consistent,430.0
2592,5740,5741.0,2021-03-28,DH-13075,2021,2018,1,1.0,Consistent,0.0
2593,5741,5742.0,2021-03-28,DH-13075,2021,2018,1,1.0,Consistent,0.0
2594,5742,5743.0,2021-03-28,DH-13075,2021,2018,1,1.0,Consistent,0.0
2595,5743,5744.0,2021-03-28,DH-13075,2021,2018,1,1.0,Consistent,0.0
2596,5744,5745.0,2021-03-28,DH-13075,2021,2018,1,1.0,Consistent,0.0
2597,5745,5746.0,2021-03-28,DH-13075,2021,2018,1,1.0,Consistent,0.0
2598,5492,5493.0,2018-11-28,DH-13675,2018,2018,1,,New,-506.0
2599,5493,5494.0,2018-11-28,DH-13675,2018,2018,1,1.0,Consistent,0.0
2600,5494,5495.0,2018-11-28,DH-13675,2018,2018,1,1.0,Consistent,0.0
2601,8286,8287.0,2018-12-08,DH-13675,2018,2018,1,1.0,Consistent,0.0
2602,8287,8288.0,2018-12-08,DH-13675,2018,2018,1,1.0,Consistent,0.0
2603,8288,8289.0,2018-12-08,DH-13675,2018,2018,1,1.0,Consistent,0.0
2604,8289,8290.0,2018-12-08,DH-13675,2018,2018,1,1.0,Consistent,0.0
2605,8290,8291.0,2018-12-08,DH-13675,2018,2018,1,1.0,Consistent,0.0
2606,8291,8292.0,2018-12-08,DH-13675,2018,2018,1,1.0,Consistent,0.0
2607,3851,3852.0,2019-09-21,DH-13675,2019,2018,1,1.0,Consistent,-205.0
2608,8831,8832.0,2019-11-15,DH-13675,2019,2018,1,1.0,Consistent,0.0
2609,10334,,,DH-13675,2020,2018,0,1.0,Sleeping,281.0
2610,10335,,,DH-13675,2021,2018,0,0.0,,430.0
2611,9212,9213.0,2018-08-12,DJ-13420,2018,2018,1,,New,-506.0
2612,9213,9214.0,2018-08-12,DJ-13420,2018,2018,1,1.0,Consistent,0.0
2613,635,636.0,2019-04-10,DJ-13420,2019,2018,1,1.0,Consistent,-205.0
2614,4718,4719.0,2019-10-10,DJ-13420,2019,2018,1,1.0,Consistent,0.0
2615,8562,8563.0,2020-02-04,DJ-13420,2020,2018,1,1.0,Consistent,281.0
2616,10080,,,DJ-13420,2021,2018,0,1.0,Sleeping,430.0
2617,2530,2531.0,2018-08-17,DJ-13510,2018,2018,1,,New,-506.0
2618,2531,2532.0,2018-08-17,DJ-13510,2018,2018,1,1.0,Consistent,0.0
2619,2532,2533.0,2018-08-17,DJ-13510,2018,2018,1,1.0,Consistent,0.0
2620,2533,2534.0,2018-08-17,DJ-13510,2018,2018,1,1.0,Consistent,0.0
2621,10048,,,DJ-13510,2019,2018,0,1.0,Sleeping,-205.0
2622,2856,2857.0,2020-08-26,DJ-13510,2020,2018,1,0.0,Returning,281.0
2623,325,326.0,2021-03-11,DJ-13510,2021,2018,1,1.0,Consistent,430.0
2624,4470,4471.0,2021-08-05,DJ-13510,2021,2018,1,1.0,Consistent,0.0
2625,5181,5182.0,2021-12-09,DJ-13510,2021,2018,1,1.0,Consistent,0.0
